gdp_chg,pop_chg,govt,Apartments,Commercial,Domestic outbuildings,Education,Farm,Healthcare,Houses,Industrial,Retirement village,Sociocultural,Temporary Accommodation,Townhouses
-0.01,-0.01,0.2,0.0655311146490467,0.10930375693595767,-0.03637026938699419,-0.12589641425881368,0.011994146909192517,0.2980649375643749,0.02509355988687305,0.0712776202136426,0.36198407318099757,0.16438554263783955,0.15607588555279633,-0.040660408662707745
-0.01,-0.01,0.4,0.09853148157092312,0.1033216374738276,-0.041948120584633826,-0.1462563222224267,0.03215281971701502,0.3123825636049522,0.021011947327080296,0.07165175941575616,0.4381453753000306,0.15069240259967992,0.13240493970867911,-0.048353850685992364
-0.01,-0.01,0.6000000000000001,0.13153184849276606,0.09733951801168464,-0.047525972572025836,-0.16661623018605318,0.05231149252484217,0.32670018964550923,0.01693033476727522,0.07202589861748318,0.5143066774190561,0.13699926255759148,0.1087339938645101,-0.05604729270975188
-0.01,-0.01,0.8,0.16453221541454927,0.09135739854953354,-0.05310382490588406,-0.1869761381496768,0.07247016533265796,0.34101781568603473,0.012848722207461041,0.072400037818803,0.5904679795380133,0.1233061225123308,0.08506304802030829,-0.06374073473375443
-0.01,-0.01,1.0,0.19753258233624654,0.08537527908737906,-0.058681677142922335,-0.20733604611328152,0.09262883814044634,0.3553354417265173,0.008767109647640978,0.07277417701969495,0.666629281656842,0.10961298246465451,0.0613921021760922,-0.07143417675776816
-0.01,0.0,0.0,0.07844461484039178,0.11528594711048065,-0.014899031677960438,0.011051442158978145,-0.008164526394203987,0.28385277182703567,0.041169862452712785,0.07090348062314773,0.2858227685090345,0.19262443952713848,0.28326543118802516,0.056190506506464157
-0.01,0.0,0.2,0.11144498176227546,0.10930382764836824,-0.0204768816425615,-0.009308465804605294,0.01199414641359782,0.2981703978676217,0.03708824989293563,0.07127761982562716,0.3619840706280145,0.17893129949366426,0.25959448534397866,0.048497064483886396
-0.01,0.0,0.4,0.14444534868415188,0.10332170818623815,-0.026054732840201135,-0.029668373768218355,0.032152819221420326,0.3124880239081989,0.03300663733314288,0.07165175902774074,0.43814537274704757,0.16523815945550463,0.23592353949986145,0.04080362246060176
-0.01,0.0,0.6000000000000001,0.1774457156059948,0.09733958872409519,-0.031632584827593145,-0.050028281731844794,0.05231149202924748,0.326805649948756,0.028925024773337804,0.07202589822946776,0.514306674866073,0.1515450194134162,0.21225259365569243,0.03311018043684223
-0.01,0.0,0.8,0.21044608252777802,0.0913574692619441,-0.03721043716145137,-0.07038818969546845,0.07247016483706326,0.3411232759892815,0.024843412213523625,0.07240003743078757,0.5904679769850303,0.13785187936815552,0.1885816478114906,0.02541673841283966
-0.01,0.0,1.0,0.24344644944947527,0.08537534979978961,-0.042788289398489644,-0.09074809765907313,0.09262883764485164,0.355440902029764,0.020761799653703575,0.07277417663167952,0.666629279103859,0.12415873932047922,0.16491070196727453,0.017723296388825957
-0.01,0.009999999999999998,0.0,0.12415290010404756,0.11528594609689342,-0.009835204444494282,0.1280236692285837,-0.008164527750205396,0.2838546667432107,0.05318615332880154,0.07090348022685343,0.2858227580043987,0.19630091139465755,0.38922410251067924,0.15133909629264833
-0.01,0.009999999999999998,0.2,0.15715326702593124,0.109303826634781,-0.015413054409095343,0.10766376126500023,0.011994145057596411,0.29817229278379676,0.04910454076902441,0.07127761942933286,0.36198406012337875,0.18260777136118334,0.36555315666663263,0.14364565427007056
-0.01,0.009999999999999998,0.4,0.19015363394780765,0.10332170717265092,-0.020990905606734965,0.08730385330138717,0.03215281786541892,0.312489918824374,0.04502292820923165,0.07165175863144642,0.4381453622424118,0.1689146313230237,0.34188221082251535,0.13595221224678594
-0.01,0.009999999999999998,0.6000000000000001,0.2231540008696506,0.09733958771050796,-0.026568757594126975,0.06694394533776073,0.052311490673246065,0.3268075448649311,0.040941315649426574,0.07202589783317345,0.5143066643614372,0.15522149128093526,0.31821126497834645,0.1282587702230264
-0.01,0.009999999999999998,0.8,0.25615436779143375,0.09135746824835686,-0.03214660992798519,0.04658403737413707,0.07247016348106183,0.3411251709054566,0.036859703089612394,0.07240003703449327,0.5904679664803946,0.1415283512356746,0.2945403191341446,0.12056532819902382
